text,id
"['Quantidade no Matrícula em distorção no ensino médio no município Santana do Acaraú em 2022 ', 'A quantidade do  Matrícula em distorção no ensino médio: no município Santana do Acaraú 121.0 ']",11792
"['Qual do nível do Matrícula em distorção no ensino fundamental em 2022 na unidade geográfica Viçosa do Ceará ', 'O nível do Matrícula em distorção no ensino fundamental na unidade geográfica Viçosa do Ceará é: 340.0 ']",11793
"['Qual o Matrícula em distorção no ensino médio no município Viçosa do Ceará em 2022 ', 'O Matrícula em distorção no ensino médio no município Viçosa do Ceará é 340.0 ']",11794
"['Quantidade no Matrícula em distorção no ensino fundamental no município Santana do Cariri em 2022 ', 'A quantidade do  Matrícula em distorção no ensino fundamental: no município Santana do Cariri 68.0 ']",11795
"['Qual do nível do Matrícula em distorção no ensino médio em 2022 na unidade geográfica Santana do Cariri ', 'O nível do Matrícula em distorção no ensino médio na unidade geográfica Santana do Cariri é: 68.0 ']",11796
"['Qual do nível do Matrícula em distorção no ensino fundamental em 2022 na unidade geográfica Catarina ', 'O nível do Matrícula em distorção no ensino fundamental na unidade geográfica Catarina é: 24.0 ']",11797
"['Quais os números Matrícula em distorção no ensino médio no município Catarina em 2022 ', 'Os números do Matrícula em distorção no ensino médio são: no município Catarina 24.0']",11798
"['Qual o Matrícula em distorção no ensino fundamental no município Graça em 2022 ', 'O Matrícula em distorção no ensino fundamental no município Graça é 41.0 ']",11799
"['Qual do nível do Matrícula em distorção no ensino médio em 2022 na unidade geográfica Graça ', 'O nível do Matrícula em distorção no ensino médio na unidade geográfica Graça é: 41.0 ']",11800
"['Quantidade no Matrícula em distorção no ensino fundamental no município Coreaú em 2022 ', 'A quantidade do  Matrícula em distorção no ensino fundamental: no município Coreaú 34.0 ']",11801
"['Quantidade no Matrícula em distorção no ensino médio na unidade geográfica Coreaú em 2022 ', 'A quantidade do  Matrícula em distorção no ensino médio: na unidade geográfica Coreaú 34.0 ']",11802
"['Quais os números Matrícula em distorção no ensino fundamental na cidade Granja em 2022 ', 'Os números do Matrícula em distorção no ensino fundamental são: na cidade Granja 146.0']",11803
"['Qual o Matrícula em distorção no ensino médio na cidade Granja em 2022 ', 'O Matrícula em distorção no ensino médio na cidade Granja é 146.0 ']",11804
"['Quantidade no Matrícula em distorção no ensino fundamental no município Crateús em 2022 ', 'A quantidade do  Matrícula em distorção no ensino fundamental: no município Crateús 369.0 ']",11805
"['Quais os números Matrícula em distorção no ensino médio na unidade geográfica Crateús em 2022 ', 'Os números do Matrícula em distorção no ensino médio são: na unidade geográfica Crateús 369.0']",11806
"['Número do Matrícula em distorção no ensino fundamental  em 2022 na unidade geográfica Granjeiro ', 'Número do Matrícula em distorção no ensino fundamental na unidade geográfica Granjeiro 29.0 ']",11807
"['Quantidade no Matrícula em distorção no ensino médio na cidade Granjeiro em 2022 ', 'A quantidade do  Matrícula em distorção no ensino médio: na cidade Granjeiro 29.0 ']",11808
"['Qual do nível do Matrícula em distorção no ensino fundamental em 2022 na unidade geográfica Groaíras ', 'O nível do Matrícula em distorção no ensino fundamental na unidade geográfica Groaíras é: 6.0 ']",11809
"['Qual do valor do Matrícula em distorção no ensino médio  em 2022 no município Groaíras ', 'O valor do Matrícula em distorção no ensino médio: no município Groaíras 6.0 ']",11810
"['Quais os números Matrícula em distorção no ensino fundamental na unidade geográfica Crato em 2022 ', 'Os números do Matrícula em distorção no ensino fundamental são: na unidade geográfica Crato 653.0']",11811
"['Quantidade no Matrícula em distorção no ensino médio no município Crato em 2022 ', 'A quantidade do  Matrícula em distorção no ensino médio: no município Crato 653.0 ']",11812
"['Qual do nível do Matrícula em distorção no ensino fundamental em 2022 na unidade geográfica Guaiúba ', 'O nível do Matrícula em distorção no ensino fundamental na unidade geográfica Guaiúba é: 121.0 ']",11813
"['Qual do nível do Matrícula em distorção no ensino médio em 2022 na unidade geográfica Guaiúba ', 'O nível do Matrícula em distorção no ensino médio na unidade geográfica Guaiúba é: 121.0 ']",11814
"['Qual o Matrícula em distorção no ensino fundamental na unidade geográfica Tururu em 2022 ', 'O Matrícula em distorção no ensino fundamental na unidade geográfica Tururu é 24.0 ']",11815
"['Número do Matrícula em distorção no ensino médio  em 2022 no município Tururu ', 'Número do Matrícula em distorção no ensino médio no município Tururu 24.0 ']",11816
"['Quais os números Matrícula em distorção no ensino fundamental na cidade Ubajara em 2022 ', 'Os números do Matrícula em distorção no ensino fundamental são: na cidade Ubajara 53.0']",11817
"['Quantidade no Matrícula em distorção no ensino médio na unidade geográfica Ubajara em 2022 ', 'A quantidade do  Matrícula em distorção no ensino médio: na unidade geográfica Ubajara 53.0 ']",11818
"['Quais os números Matrícula em distorção no ensino fundamental na cidade Croatá em 2022 ', 'Os números do Matrícula em distorção no ensino fundamental são: na cidade Croatá 105.0']",11819
"['Qual do nível do Matrícula em distorção no ensino médio em 2022 na unidade geográfica Croatá ', 'O nível do Matrícula em distorção no ensino médio na unidade geográfica Croatá é: 105.0 ']",11820
"['Quantidade no Matrícula em distorção no ensino fundamental na unidade geográfica Pires Ferreira em 2022 ', 'A quantidade do  Matrícula em distorção no ensino fundamental: na unidade geográfica Pires Ferreira 12.0 ']",11821
"['Número do Matrícula em distorção no ensino médio  em 2022 no município Pires Ferreira ', 'Número do Matrícula em distorção no ensino médio no município Pires Ferreira 12.0 ']",11822
"['Quantidade no Matrícula em distorção no ensino fundamental na cidade Poranga em 2022 ', 'A quantidade do  Matrícula em distorção no ensino fundamental: na cidade Poranga 82.0 ']",11823
"['Quantidade no Matrícula em distorção no ensino médio na cidade Poranga em 2022 ', 'A quantidade do  Matrícula em distorção no ensino médio: na cidade Poranga 82.0 ']",11824
"['Quantidade no Matrícula em distorção no ensino fundamental no município Porteiras em 2022 ', 'A quantidade do  Matrícula em distorção no ensino fundamental: no município Porteiras 41.0 ']",11825
"['Qual o Matrícula em distorção no ensino médio no município Porteiras em 2022 ', 'O Matrícula em distorção no ensino médio no município Porteiras é 41.0 ']",11826
"['Quantidade no Matrícula em distorção no ensino fundamental na cidade Uruoca em 2022 ', 'A quantidade do  Matrícula em distorção no ensino fundamental: na cidade Uruoca 67.0 ']",11827
"['Qual do valor do Matrícula em distorção no ensino médio  em 2022 na cidade Uruoca ', 'O valor do Matrícula em distorção no ensino médio: na cidade Uruoca 67.0 ']",11828
"['Qual do nível do Matrícula em distorção no ensino fundamental em 2022 na cidade Potengi ', 'O nível do Matrícula em distorção no ensino fundamental na cidade Potengi é: 95.0 ']",11829
"['Qual do valor do Matrícula em distorção no ensino médio  em 2022 na cidade Potengi ', 'O valor do Matrícula em distorção no ensino médio: na cidade Potengi 95.0 ']",11830
"['Quais os números Matrícula em distorção no ensino fundamental no município Ceará em 2022 ', 'Os números do Matrícula em distorção no ensino fundamental são: no município Ceará 33756.0']",11831
"['Qual do valor do Matrícula em distorção no ensino médio  em 2022 na cidade Ceará ', 'O valor do Matrícula em distorção no ensino médio: na cidade Ceará 33756.0 ']",11832
"['Quantidade no Matrícula em distorção no ensino fundamental na unidade geográfica Abaiara em 2022 ', 'A quantidade do  Matrícula em distorção no ensino fundamental: na unidade geográfica Abaiara 10.0 ']",11833
"['Qual o Matrícula em distorção no ensino médio no município Abaiara em 2022 ', 'O Matrícula em distorção no ensino médio no município Abaiara é 10.0 ']",11834
"['Número do Matrícula em distorção no ensino fundamental  em 2022 na unidade geográfica Acarape ', 'Número do Matrícula em distorção no ensino fundamental na unidade geográfica Acarape 54.0 ']",11835
"['Quantidade no Matrícula em distorção no ensino médio no município Acarape em 2022 ', 'A quantidade do  Matrícula em distorção no ensino médio: no município Acarape 54.0 ']",11836
"['Número do Matrícula em distorção no ensino fundamental  em 2022 na unidade geográfica Acaraú ', 'Número do Matrícula em distorção no ensino fundamental na unidade geográfica Acaraú 137.0 ']",11837
"['Número do Matrícula em distorção no ensino médio  em 2022 na unidade geográfica Acaraú ', 'Número do Matrícula em distorção no ensino médio na unidade geográfica Acaraú 137.0 ']",11838
"['Qual do valor do Matrícula em distorção no ensino fundamental  em 2022 na unidade geográfica Acopiara ', 'O valor do Matrícula em distorção no ensino fundamental: na unidade geográfica Acopiara 105.0 ']",11839
"['Quantidade no Matrícula em distorção no ensino médio na cidade Acopiara em 2022 ', 'A quantidade do  Matrícula em distorção no ensino médio: na cidade Acopiara 105.0 ']",11840
"['Quantidade no Matrícula em distorção no ensino fundamental na unidade geográfica Aiuaba em 2022 ', 'A quantidade do  Matrícula em distorção no ensino fundamental: na unidade geográfica Aiuaba 47.0 ']",11841
"['Qual do valor do Matrícula em distorção no ensino médio  em 2022 na cidade Aiuaba ', 'O valor do Matrícula em distorção no ensino médio: na cidade Aiuaba 47.0 ']",11842
"['Qual o Matrícula em distorção no ensino fundamental no município Alcântaras em 2022 ', 'O Matrícula em distorção no ensino fundamental no município Alcântaras é 55.0 ']",11843
"['Número do Matrícula em distorção no ensino médio  em 2022 na unidade geográfica Alcântaras ', 'Número do Matrícula em distorção no ensino médio na unidade geográfica Alcântaras 55.0 ']",11844
"['Quais os números Matrícula em distorção no ensino fundamental na unidade geográfica Altaneira em 2022 ', 'Os números do Matrícula em distorção no ensino fundamental são: na unidade geográfica Altaneira 17.0']",11845
